"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
441927000,1500321418,778070,62239930,2440,0,293,5,9317262,"WOOJIN FRANK","DSRN8",82,98,26,15,5,89,"VOPAK PENJURO",495617
219119000,1500321553,31661667,2007747,150,7,68,0,9236987,"MAERSK ROSYTH","OWIX2",89,135,36,7,20,65,"ODENSE",508160
211224710,1500321468,32345981,6867995,2014,1,511,5,0,"RALLE","DBHM",53,7,3,2,1,10,"WISMAR",179136
352399000,1500321122,22807526,7511073,1,0,71,5,9148518,"SEVIL","3FXA4",70,88,13,3,13,45,"",1596
533052400,1500321562,3355141,2497,2499,7,245,0,9537941,"ARMADA TUAH 83","9MIO2",90,11,49,9,9,42,"",629888
413900609,1500321261,13752202,68103609,1847,0,158,0,0,"YUEGUANGZHOUHUO0348","0000000",70,60,13,8,7,0,"",
477760700,1500321438,18942527,72810300,2595,0,317,1,9156541,"STOLT AZAMI","VRAO2",82,92,24,12,8,53,"TAICHANG",494976
316003678,1500321425,29474737,-74039075,1133,90,111,0,6503731,"SEASPAN QUEEN","CFN6640",52,11,16,3,6,35," SF NANAIMO",494016
351925000,1500321423,22643782,-73394960,1367,2,238,1,9590735,"GLOBAL TRINITY","3FYR4",70,147,23,17,10,56,"US BNC",484544
412423840,1500321556,18807298,73002748,3039,74,303,0,0,"FAN AN 86","",30,10,43,5,4,0,"",
244730648,1500321561,31152872,2530324,772,0,511,0,0,"DELFSHAVEN","PD3544",90,110,0,5,6,30,"ANTWERPEN",489728
244860201,1500321464,33672873,8978523,3429,0,511,0,0,"CRAYENEST","PI6625",36,7,4,2,2,0,"",
235075024,1500321496,11486240,-57599420,2320,0,117,1,9398333,"TOSCANA","2CQX6",70,34,166,25,8,90,"MXVER",490142
413790604,1500320948,18846139,72979249,3308,0,330,0,0,"HUNANYOU9","",80,5,31,3,4,25,"WAGAOQIAO",660352
413355030,1500321570,18711117,73107376,3150,105,308,0,413355030,"XIN WU 16","BHPZ",70,89,20,8,8,62,"NANJING",498432
244615646,1500321533,31146120,2698830,3066,0,511,0,0,"SLOW DANCER","PH3975",37,4,9,1,3,0,"",
244700799,1500321514,31204152,3063009,176,0,511,0,0,"CHRISTINA","PH8659",79,60,7,2,7,27,"VEGHEL",797824
265547110,1500321545,33254532,8289867,3229,67,511,0,0,"RESCUE SJOMANSHUSET","7SA2140",51,8,4,2,2,9,"RS YSTAD",281216
605076080,1500321035,21508900,-154600,2088,1,55,1,7411961,"RAMDANE ABANE","7TGH",82,225,49,24,18,98,"DZBTA",490368
413763135,1500321535,18739502,72898656,0,0,12,1,0,"HUHANGKE6","",60,6,20,6,7,16,"",1047552
367365210,1500321571,18035329,-56017476,2586,0,511,0,101,"ALFRED P.CENAC III","WDE5335",94,6,10,1,3,20,"PORT ARTHUR",661824
211654060,1500321553,30648032,2246085,3600,0,511,0,0,"ANKICA","DA5376",89,52,15,5,3,0,"HAVENWERK GENT",276992
566496000,1500321559,776966,62349321,2212,0,75,0,9655391,"MARINE ORACLE","9V9824",81,73,17,12,4,54,"ARP",523520
224071340,1500321025,24946822,1534149,0,0,511,15,0,"CRISTO DEL PANO","",0,12,10,4,2,0,"",1596
244770069,1500321039,18823819,18186242,3150,0,149,3,9704946,"COASTAL CHARIOT","PCWZ",52,19,17,2,9,24,"IDKU OFFSHORE",356928
244050486,1500321494,31903341,3250870,737,0,511,0,0,"JAN VAN GENT","PH5573",36,8,5,2,2,0,"",0
636017218,1500321512,23830620,-45311220,1336,0,294,5,9304758,"CHIQUITA EXPRESS","D5FR8",70,190,22,6,24,102,"WILMINGTON",493632
232008120,1500320822,30535313,-839355,473,52,54,0,9788112,"SVITZER ADIRA","MBAX8",52,14,14,5,7,54,"",332382
671577000,1500321520,28114819,19189724,2671,1,511,5,8915184,"SEA BREEZE","5VDG3",70,86,20,12,6,38,"NIKOLAEV",426368
273326000,1500321562,35837699,14423431,2534,71,253,0,8628133,"SORMOVSKIY-53","UAKX",70,102,12,11,2,39,"POLICE",500224
235010875,1500321569,31352544,-3801244,1683,0,511,15,0,"RNLI LIFEBOAT 17-43","MADV9",51,14,3,2,3,18,"ROSSLARE HBR",445485
244077000,1500321245,31760270,3023127,303,0,511,5,8135899,"WR82 GERDIA","PEHN",30,36,8,8,6,5,"",1596
211008796,1500321419,-390219,-28628044,1016,0,511,0,0,"BARRA P12","PQ9943",50,0,0,0,0,0,"",
235100988,1500321492,30461262,-785505,3353,0,511,0,0,"CV22","2GVY6",36,19,3,3,3,0,"",0
319014300,1500321559,29513224,-2747650,611,120,60,0,9414072,"STOLT GROENLAND","ZCXG9",82,145,38,14,18,108,"",1596
244100239,1500321304,35979420,18142661,2265,0,511,0,0,"ROSA","PE5624",36,9,7,4,1,0,"",
538006866,1500321492,-13958244,-25241454,2523,176,252,0,9307839,"BOMAR RESOLVE","V7VF9",70,190,17,15,15,112,"BR SUA",475968
228222900,1500321569,28393044,-2110767,2005,80,511,0,0,"F/V CARMALIA","FMFK",30,7,10,3,3,0,"",1596
331000096,1500321571,38506364,-31030982,3600,0,511,0,0,"IKKA","OZCY",30,7,12,3,3,0,"",0
244710763,1500321563,31148812,2690505,0,0,511,0,0,"JETTA","PC2681",79,32,6,3,2,1,"",1596
211637170,1500321233,30613885,4185467,600,0,511,0,0,"SB POLYMER","DC3901",79,23,0,3,3,0,"",651264
244690144,1500321569,31482799,2750545,0,0,511,0,0,"HENDRIKA","PD2385",79,100,10,4,7,2,"IJMUIDEN",490880
219417000,1500321423,32127195,5978075,2193,0,269,5,5128417,"GEORG STAGE","OYKL",36,22,32,5,3,42,"HAMBURG",494208
316026345,1500321529,30021196,-75038843,3264,60,511,0,0,"SPARKLE PLENTY","",36,0,0,0,0,0,"",
257883900,1500321287,35389320,3439507,2074,0,511,0,0,"OLOF","LF3967",31,3,12,2,2,0,"",
413373290,1500321499,18970167,72834754,3600,0,511,5,0,"HEXIEHAO","",60,20,49,6,7,20,"NAN MEN",490432
231108300,1500321568,37204162,-4064391,2550,0,237,15,9194725,"SAMSON","OW2064",52,6,20,3,5,32,"PORT OF TORSHAVN",789248
413990011,1500321417,18825413,73074593,0,0,511,0,0,"HAIBIAO","",55,15,13,3,3,0,"",0
244660815,1500321509,31005178,2630501,2139,107,511,0,0,"VLISSINGEN","PE7597",89,125,10,15,6,40,"EPETROLEUMHAV",493800
232006975,1500321437,30505836,-661444,3600,0,511,0,0,"VIJAYA","MASX6",36,6,6,2,2,0,"",
205412890,1500321540,30689661,3531464,0,0,511,0,0,"AMBIORIX","OT4128",79,60,10,4,5,3,"HET LIEFDES EILAND",1596
235007950,1500321550,30832952,309362,2065,1,141,5,9137193,"SCOT EXPLORER","VQUR2",70,71,11,1,11,44,"GBRCS",489856
211774660,1500321336,23876406,1615804,0,0,511,0,0,"MICHELLE","DD3722",36,6,5,4,2,0,"",
413300240,1500321531,22990481,72084741,2980,0,323,15,0,"WHP-F","BFIW",51,15,83,50,12,100,"",588392
209392000,1500321545,33051774,5142513,2570,1,257,0,9321823,"SYLT EXPRESS","5BFF3",60,44,44,8,8,38,"HAVNEBY-LIST-HAVNEB",849920
230984000,1500321570,32490394,48449,1395,166,140,0,9354325,"LINDA","OJML",71,132,9,13,8,84,"ROTTERDAM",496000
414211000,1500321570,23246212,73060728,77,142,12,0,9723461,"BO HAI MA ZHU","BCIU",60,28,152,8,24,65,"YANTAI==DALIAN",495936
211755650,1500321551,34559239,7074450,2646,0,186,0,9214484,"KRISTIN","DFJZ",30,35,15,7,3,60,"DONS0",428382
304778000,1500321531,25080480,1897691,2250,69,229,0,9158109,"ANNA MARIA SIBUM","V2BB2",70,86,14,7,6,59,"SAGUNTO",496576
247386200,1500321478,22793600,8227800,2560,0,113,5,9220823,"MER PROVIDER","IJND2",52,10,35,8,5,42,"TERMINI IMERESE",473792
415236987,1500321088,22701814,72226167,3371,73,337,0,0,"IULONGYU60018","12345",30,21,12,21,12,0,"",
577199000,1500321566,15637452,-47981236,1077,94,511,0,8401107,"CAPE MAIL","YJTN6",70,10,63,6,6,35,"NASSAU",496128
258167540,1500321290,34609921,6988942,1954,1,511,0,0,"AKVARIUS","",0,0,0,0,0,0,"",
227809540,1500321558,26826668,-678733,255,54,511,0,0,"VAHANGA","FGD7959",37,7,3,2,1,0,"",
273385460,1500321562,35817510,17056163,1533,0,511,0,0,"YAMBURG","0",52,9,9,2,4,25,"",812300
431003364,1500320220,21360393,83952293,2253,0,305,0,9634000,"EIHOUMARU NO.65","JD3328",80,47,15,2,8,36,"JP FNB IW",496192
205344790,1500321556,30885185,2224296,0,0,511,7,0,"CHERDY","9205203",79,73,242,4,4,0,"0",436224
209071000,1500321533,30901460,-1623760,2392,0,345,5,9158692,"MCS AILSA","5BDK3",52,25,15,5,9,25,"AVONMOUTH UK",494302
413373640,1500321570,18835264,72999180,1510,0,511,8,0,"ZHEN HUA TUO  12","",52,12,22,4,5,35,"CHANGXINGDAO",494080
367661930,1500321569,28543931,-73407025,2514,0,199,5,0,"MICHELLE SLOAN","WDH8832",31,12,12,5,5,49,"SHIP ASSIST",338176
309805000,1500321505,19251900,-48658900,1760,0,141,5,9144392,"EMU ARROW","C6OR4",70,170,30,9,23,77,"USSAV",489950
244650367,1500321546,31089798,2809326,2679,0,511,0,0,"DRECHTSTEDEN 1","PE4)",0,3,15,2,6,2,"ZWIJNDRECHT:VEERPLEI",494919
367505660,1500321570,19345740,-54588740,113,42,21,0,0,"CITY OF CASSVILLE","WDF9487",57,311,37,15,15,30,"CAIRO",470371
367308610,1500321564,20228363,-70951648,938,76,95,5,0,"SARAH C.","WDD9226",31,9,11,3,3,30,"LONG BEACH",130496
257287000,1500321561,35383266,3443118,1931,0,193,0,0,"FJORDSOL","LNPV",40,9,9,3,4,0,"STAVANGER-BYOYENE",431198
355315000,1500321392,17957100,73343600,230,0,127,1,9177052,"MOSEL ACE","HOLN",70,27,149,9,22,66,"CNZOS",68544
477030800,1500321557,18964664,19058983,1147,57,115,0,9659189,"ECO SPLENDOR","VRMB6",70,157,26,20,11,63,"DAMIETTA",801728
548847000,1500321566,30329820,127863,2578,154,258,0,9523835,"RT STAR","DUDN",82,130,29,18,9,72,"FAWLEY",495744
209587000,1500321559,3355540,31991,2744,2,228,1,9366005,"HUGIN EXPLORER","5BEA2",99,31,55,11,9,64,"TEMA",416512
272878700,1500321562,28687400,21099100,50,0,511,0,0,"DNEPROVETS-2","UWFE",0,6,81,12,0,18,"ZAPOROZHYE",447424
563043450,1500321545,777359,62227412,0,1,511,0,0,"ST0631F","",37,5,5,5,5,0,"",
412207880,1500321360,19243618,72282016,1432,8,0,5,8655423,"JIANGHAIDA68","BAGN",79,80,16,8,8,58,"J J",494686
431008217,1500321416,21290069,83815401,0,0,511,0,0,"AOMINESANMARU NO.12","JH3332",80,48,12,7,3,0,"",
211233760,1500321571,31426105,2981762,3019,25,511,0,0,"JOHANNESBURG 1","DC4659",79,169,15,4,8,25," HASSELT NL",492352
245078000,1500321570,30878459,202921,653,0,157,5,9255775,"ENCOUNTER","PHAO",71,125,11,9,13,70,"TILBURY",404736
413800476,1500321333,18970513,72750862,2149,7,214,5,0,"TONGGANGTUO16","BHDR",52,20,16,5,5,32,"TAICANG",494312
258149450,1500321053,35230570,5544383,3183,1,511,0,0,"AMARONE","LI7229",36,5,7,3,4,0,"",0
220345000,1500321568,32876437,11051127,2813,0,118,7,0,"SG115 CECILIE MATHIL","OZWF",30,12,5,4,2,30,"",836736
209023000,1500321567,35685011,6274733,2898,0,270,3,9523366,"POLAR KING","5BDF3",90,45,65,10,10,66,"HIPAP CAL LOC",492352
273442360,1500321491,27216818,22012596,933,2,511,1,0,"PRIBOY","UBCB",0,0,0,0,0,35,"24PRI4ALKAVKA",492416
367726430,1500321244,25416657,-42628584,3463,0,511,0,0,"M/Y RENAISSANCE","",37,26,10,3,5,0,"",
477300100,1500321465,31439393,2916494,3377,0,218,5,9663855,"IMABARI LOGGER","VRNE6",70,154,26,10,20,61,"NL AMS",488798
249063000,1500320786,27051402,8182723,1783,1,243,5,8815918,"SAN FRANGISK","9HCI3",40,16,20,6,6,20,"ROVINJ",494784
273316170,1500321373,35893332,18345643,2823,0,300,0,0,"VOLGONEFT 32","UFJO",80,100,32,10,7,24,"YAROSLAVL",446784
226005870,1500321553,30764952,2612762,975,5,511,0,0,"LUJOPA","FM6513",79,33,6,4,1,20,"",0
477652100,1500321439,33634844,-1747976,132,2,283,1,9646986,"COSRICH LAKE","VRMH3",80,281,49,38,22,108,"HOUND POINT",494272
316004040,1500321571,38429316,-31338234,2576,97,511,0,0,"SUVAK","VO 3069",30,20,10,4,4,0,"",
235102528,1500321551,32146592,-35419,1104,0,135,5,0,"SEACAT VOLUNTEER","2HCP6",40,14,10,5,3,16,"GRIMSBY",496000
622166804,1500321161,18822119,18175625,1816,1,41,0,9314337,"SVITZER DELTA","6ADY",52,14,20,7,5,48,"",0
413508830,1500321435,13813515,68108018,676,0,511,0,0,"HONGXIANG18","",70,58,14,5,9,0,"",
248497000,1500321054,21545386,8849305,662,2,91,1,9104263,"SEA AMAZON","9HA2388",70,29,105,2,20,55,"MT MLA",494622
230276000,1500321568,36274901,13222674,3121,0,275,3,7618399,"KRAFT","OIHG",52,0,0,0,0,52,"NAANTALI",481472
244650323,1500321555,31136700,2537983,3103,0,511,0,2331984,"SOUTH CAROLINA","PB3236",80,110,15,5,6,14,"MARSHALLDOK",494542
235108274,1500321524,23718729,1539270,2714,0,77,0,8654728,"DEBS DELIGHT","2IBF6",0,22,8,3,4,20,"PALMA DE MALLORCA",535552
311000361,1500321197,19014896,72689248,2609,0,305,5,9728485,"AFRICAN GOSHAWK","C6BT7",70,154,26,19,11,103,"CN TAG",472256
371592000,1500321565,16211980,-73829390,2960,126,299,0,9382683,"FORTUNE UNITY","3EGM",79,162,28,21,11,121,"KR OKK",532992
244020507,1500321563,30369367,-194202,2526,79,511,0,0,"JAFFA","PI4748",36,9,0,3,0,0,"",
413776752,1500321546,13827619,68112524,368,48,36,0,0,"YUELIANZHOUHUO6801","",70,40,9,6,4,0,"",
247220620,1500321560,26233248,5975024,2882,73,511,7,0,"I SEI FRATELLI II","IOMS",30,4,14,4,1,0,"",0
413506660,1500321278,12974043,64999017,1565,0,511,0,0,"GUI RAN 2 HAO","",80,40,12,4,5,0,"",
273351460,1500321511,35965969,18190814,0,0,511,0,0,"NEVA-5","",60,0,0,0,0,0,"",0
412473420,1500321207,12784875,66248218,0,0,0,0,0,"SIHANGFANGCHENGGANG","",90,35,19,20,12,0,"",
265779630,1500321559,34602330,7109662,2824,1,511,15,0,"NAWICA TRAINING SHIP","SFD2509",36,10,2,2,2,0,"",1596
235088016,1500321398,23879937,1613817,3600,1,303,1,1011501,"SEANNA","2ETL3",0,33,32,6,6,35,"MALLORCA - SOLLER",494592
413780799,1500320523,19204305,71991862,2569,1,256,1,0,"WANNANFANG38HAO","YYYY",70,10,70,8,8,35,"CHAMGZHOU",496222
235032079,1500321564,30797757,853164,2662,0,511,0,0,"WINDCAT 4","MLAD6",0,7,8,3,3,14,"RAMSGATE",291328
257736600,1500321561,35876324,3410379,3530,0,335,0,0," NORDLYS H-30-K","LF5709",30,4,7,2,2,20,"CH16 FOR INFO",67649
229772000,1500321496,23834539,-18060552,993,158,95,0,9400136,"ZIM ONTARIO","9HA3594",79,221,54,16,16,103,"USSAV - EGSUZ",511262
367590780,1500321452,24392696,-44450815,2520,1,296,5,9653252,"HAGGERTY GIRLS","WDG9740",57,125,21,11,11,75,"US NYC>US ALB",483584
338148392,1500320510,27509218,-50769135,3279,1,511,0,0,"IL MOSTRO","WDG7926",36,0,0,0,0,0,"",
247100110,1500321562,24493084,8534970,637,0,41,0,0,"GIUSEPPE PADRE II","IZJZ",30,10,30,6,2,35,"",818496
257207740,1500321429,40878642,8057280,0,0,511,0,0,"SEGELSTEIN","LK9706",30,2,10,2,2,0,"",
244870492,1500321565,30748726,2610600,770,0,511,2,0,"EMERAUDE","PF3132",80,0,80,0,10,20,"ANTWERPEN",67584
345070287,1500321287,11500813,-57645270,1929,1,121,5,9549217,"NN ALTERF","XCSJ3",99,13,54,5,12,31,"VERACRUZ",430464
413507580,1500321285,13850456,68136267,0,1,511,0,0,"GANGTONG868","",0,46,3,9,2,28,"GUANG_ZHOU",791606
247034210,1500320737,24333931,8547664,859,1,511,0,0,"SOLOELLE","IP5271",36,8,8,3,1,0,"",
244750099,1500321538,31300028,3826730,2692,76,511,0,0,"BODENSEE","K440B",0,60,13,4,4,2,"HENGELO::*",67584
414134000,1500321461,23912170,71851232,3514,1,70,1,4194304,"TAI HANG 128","BSCP",70,170,29,22,10,68,"QIN HUANG DAO",482048
241283000,1500321504,707091,62044366,1253,125,125,0,9662318,"DRAFTSLAYER","SVBV7",70,170,30,24,12,85,"RECALADA P/STN",324096
412380310,1500321493,18894877,72859661,1479,87,148,0,0,"BOFENGYOUGONG 19","0000000",80,42,10,4,5,0,"",0
272018600,1500321544,28168225,19195056,0,0,511,0,0,"ZUID","ZUID",52,12,15,7,2,0,"",0
431002626,1500321538,20489283,80999053,3471,185,348,0,0,"BAYPILOT 6","",50,10,7,2,2,8,"",1596
246644000,1500321528,30562494,909890,439,112,46,0,9377913,"MV MOSELDIJK","PBWK",70,77,13,3,11,68,"AMSTERDAM",496512
244700372,1500321555,31033737,3534710,1311,70,511,0,2006160,"JELMER","PH3566",0,76,10,4,5,30,"VIANEN",794624
563025800,1500321504,27654799,-73757032,1331,0,115,1,9799771,"LOWLANDS FUTURE","9V5453",70,173,27,20,12,102,"CRDIP,USA",481600
263803980,1500321507,22784123,-411467,0,0,511,0,0,"JANINE II","",36,15,1,4,1,0,"",0
367398020,1500321105,24447140,-44445758,1288,0,511,15,566996,"MISS YVETTE","WDE7815",52,8,18,2,6,0,"",1596
261186310,1500320806,30798188,2291147,0,0,511,0,0,"NAVIGARE-1","SR-6310",0,55,12,3,5,3,"MOL",266601
257149500,1500321553,40879020,8057735,3600,0,511,7,0,"OCEAN","LG3733",30,0,0,0,0,15,"",67649
413901133,1500320253,13854367,68066225,2783,0,511,0,0,"HAI BANG DA28","28",70,30,20,5,10,38,"",339032
265548410,1500321559,35593767,10845834,2708,1,511,0,0,"DJURGARDEN 9","SJOH",60,13,13,4,3,25,"",1596
538004785,1500321556,21920549,368604,758,122,82,0,9635406,"ARUNA ECE","V7ZB8",70,157,30,20,12,106,"TR IDS",505280
564185000,1500321519,15642430,-48069210,3600,0,181,5,9088249,"HOEGH INCHON","9VEC",70,20,160,16,16,72,"PRSJU = USPEF",494144
235013379,1500321413,30219949,-2492871,3600,0,511,0,0,"NOAHS JEST","MMRS3",36,6,5,0,3,0,"",
316002517,1500320804,30387429,-34363794,2081,0,511,0,0,"LINDEN'S COMMANDER","",0,0,0,0,0,0,"",
211722020,1500321562,32012992,5098699,3600,0,511,0,0,"ELBINGERODE","DK 9010",80,85,0,4,5,1,"BREMERHAVEN",212146
366726420,1500321413,23745515,-45290403,358,5,511,0,0,"RUTEA","WCW8438",36,7,7,3,1,0,"",
431000795,1500321555,21133550,83828376,1840,0,351,0,0,"SHINANO MARU","JD2842",52,15,23,3,6,30,"KURIHAMA",1596
565577000,1500321449,32004365,5096808,3241,0,14,5,9701009,"IVS THANDA","9V2740",70,153,27,10,20,81,"BRAKE,GERMANY",483840
211382650,1500321477,23739881,1580355,0,0,236,0,0,"EXCALIBUR","DH6438",36,15,0,4,0,0,"",
244890000,1500321571,36322382,16304428,3330,0,344,0,9194282,"JORVIK","PFBC",70,78,10,6,6,48,"HAMINA",494046
636013625,1500321502,21298964,83837938,2206,1,59,5,9206059,"SOUTHAMPTON STAR","A80H2",70,124,26,17,6,82,"JP NGO",498176
305980000,1500321567,30827220,1131260,2098,91,207,0,9226712,"PHANTOM","V2GZ3",79,71,12,6,7,54,"LA CORUNA",501056
244710556,1500321566,31437074,2889261,0,0,511,15,0,"JASON","PI8997",79,15,13,3,4,2,"CMSTEWDBMF",416619
235064784,1500320350,30453053,-916731,3280,41,329,0,9446972,"WIGHT LIGHT","2BBX5",60,30,30,8,8,22,"LYMINGTON",811648
235063778,1500321291,32243515,-205349,0,0,511,0,0,"EVANESCENCE","2AXR9",37,11,1,3,3,0,"",
255805700,1500321553,33057851,6620705,1870,135,187,0,9217565,"AMANDA D","CQEW",70,168,16,10,15,69,"GDANSK",500736
244690074,1500321549,31138500,2614912,770,88,511,0,0,"TEMPO","PD4152",79,52,15,5,3,15,"",362496
413556740,1500319995,17964128,73113696,3600,0,511,5,0,"CHANGXINWANSEN","BTSC",70,10,108,10,11,30,"NINGBO",494942
367013040,1500321569,28525738,-73489840,2800,0,511,0,0,"GOODTIME II","WCW5448",60,12,13,3,5,60,"PIER_55",99264
244020374,1500320502,24805180,1302540,89,19,193,1,9602849,"BREUGHH2","PCKS",33,25,97,14,14,89,"BARCELONA",484096
636015788,1500321519,-19731220,91055598,452,0,111,5,9621285,"KIYO","D5CV7",79,206,29,14,24,133,"JPNMX",530944
205262590,1500321554,30779163,2599416,1515,9,511,0,0,"ADVERSA","OT2625",0,75,15,7,2,24,"",0
215740000,1500321565,32152758,5576,928,136,95,0,9376725,"PEREGRINE","9HA2355",71,145,49,13,13,64,"NL RTM",496064
219021739,1500321292,33356599,7413398,1838,0,511,0,0,"STOR STAAHAJ","XPE8018",37,6,0,0,3,0,"",
636016129,1500321351,18954513,72872775,1329,1,118,5,9590307,"RED MOON","D5EP8",80,229,45,19,29,75,"SHANGHAI",491776
316034897,1500321534,22930474,-175294,1105,58,511,0,0,"LIBERTE 55","",0,0,0,0,0,0,"",
229411000,1500321388,-14544009,-27787620,2877,4,205,1,9662320,"DODO","9HA3311",79,154,32,8,20,81,"SANTOS",490112
538004948,1500321565,30633012,1405277,2728,0,260,0,9624093,"AM HAMBURG","V7ZZ5",70,201,29,9,23,142,"DUNKIRK",494637
366773040,1500320184,28506630,-73478001,2065,0,212,0,7808102,"WSF ISSAQUAH","WSD3625",60,24,76,12,12,50,"",1596
258875000,1500321539,30363000,260230,2533,149,254,0,9771456,"IRELAND","LAYM7",70,94,16,7,7,47,"ES BIO",499072
230191000,1500321548,36676400,12873200,1580,0,245,5,8805602,"LINK STAR","OIXX",70,92,15,8,9,52,"SANTANDER",508224
244860679,1500321545,31475482,2736179,3600,0,511,5,0,"OP HOOP VAN ZEGEN","PI8833",37,17,6,2,3,11,"IJMUIDEN",709504
244710367,1500321566,31149177,2522410,0,0,511,0,0,"ATLANTIC PROGRESS","PB8543",80,100,35,10,8,2,"ROTTERDAM ARA",615488
538004267,1500321475,24148225,73255473,900,0,90,5,9498353,"AAL KEMBLA","V7WC7",79,172,22,20,9,72,"CN BAY",485568
232223000,1500320574,23490535,1755675,2142,2,511,0,0,"LUSKENTYRE","MGT9",36,20,2,5,1,0,"",
245709000,1500321570,30752001,2295250,305,73,31,0,7737690,"IJSSELDELTA","PIUN",33,85,15,6,9,59,"TERNEUZEN_ROTTERDAM",496064
244710673,1500321469,31832968,3240180,3600,0,511,0,0,"AMBULANT","PI9332",69,0,0,0,0,12,"",1596
247182200,1500321522,24284700,10327400,3530,0,342,5,9338125,"SDS WIND","ICZW",70,98,10,11,7,49,"IT TAR",488734
244750892,1500320783,30857962,2538380,0,0,511,15,0,"LINGE","PD2073",33,25,10,3,3,0,"",1596
667001564,1500321374,22929900,9145800,940,0,138,5,9171383,"LADY SHAM","9LU2367",70,95,14,6,13,44,"MILAZZO",491904
236112177,1500321470,28551406,-1814734,3600,1,511,0,0,"SEABIRD","ZDPP4",36,12,0,2,2,0,"",
249962000,1500321565,31437619,2894132,2420,0,271,5,9216626,"TRANSFIGHTER","9HA4451",70,14,165,13,13,78,"AMSTERDAM",494016
246724000,1500321547,32139120,8758414,3587,100,356,0,9411769,"JADE","PCDI",70,71,18,10,2,39,"SESOL",496448
244670987,1500321505,31348452,4076687,0,0,511,0,0,"JOLIEN","PD4975",79,94,11,6,4,30,"BORN",0
265660710,1500321418,34624191,6995426,372,0,511,0,0,"SNOVIT","",0,0,0,0,0,0,"",
316005667,1500321566,29124688,-74988161,883,72,91,7,0,"ROYAL CANADIAN","CY8898",30,15,15,4,4,40,"",0
576964000,1500321567,30874684,209658,2477,1,154,5,8404458,"FAST WIL","YJUL2",70,65,15,5,6,44,"TILBURY",494848
636092571,1500321555,30842837,1552400,1328,2,156,1,9348106,"RIO MADEIRA","D5FY9",71,227,59,15,25,97,"BEANR",494893
564287000,1500321328,742764,62241916,2134,0,265,5,9695872,"PEARL JUPITER","9V2169",88,78,12,11,4,43,"AEPC",318016
211500400,1500321569,30657950,2238702,1911,0,511,0,0,"BEATE JAEGERS","DC2874",83,81,29,7,4,22,"GENT",492736
356472000,1500321542,32150685,4893839,1909,0,168,5,9573751,"CAPE AGNES","3FCK8",70,252,40,30,15,175,"DE WVN",490974
525018280,1500320449,-4307889,67605771,0,0,511,5,9711212,"SPOB.JUNEYAO MARU IV","J Z S N",84,70,18,7,8,45,"GRESIK",491738
413437170,1500321536,18821865,72954816,0,0,298,5,0,"FEIYANG5","BKWB4",70,80,12,8,8,40,"SHANG HAI",495872
366996370,1500320952,17853040,-57055720,1959,69,197,12,0,"PALOMINO","WDC2683",57,6,10,2,5,26,"KIRBY FLEET",492047
247208710,1500321360,26649252,5304969,0,0,511,0,0,"PRIMO DAN","IM6220",37,6,12,4,0,0,"",
413326930,1500321568,22754633,72434704,3418,0,23,0,0,"YING HUA 9","BBRI",60,6,50,6,6,30,"PENG LAI & CHANG DAO",76288
367765490,1500321562,18035374,-56019354,866,0,86,0,0,"AMERICAN STRONG","WDJ3172",31,8,18,9,3,31,"",1596
219022088,1500321420,33531222,7529648,1412,0,511,0,0,"SERENITY","",0,0,0,0,0,0,"",
205271390,1500321558,31138070,3395267,2797,88,511,0,0,"THEODELA","OT2713",79,99,11,4,8,20,"ROTTERDAM",676608
244660265,1500321557,31512846,3260980,1606,0,511,0,0,"LIJNBAANSGRACHT","PD9429",79,50,10,3,4,27,"L",287872
338217478,1500321418,28578193,-73403613,3548,0,511,0,0,"GREY'T ESCAPE","",37,0,0,0,0,0,"",
219001058,1500321430,33149309,8901929,78,0,98,5,0,"DANPILOT MARS","XPC8385",50,7,7,2,2,17,"PILOT SERVICE",1596
338217318,1500321405,15672619,-48065034,2394,0,511,0,0,"PLAN DU FOU","",37,8,6,3,2,0,"",
312247000,1500321416,22032511,148654,2600,110,253,0,7419690,"HELLAS","V3TC7",52,10,40,5,5,43,"LAS PALMAS",504384
219002418,1500321515,33127404,8983212,2172,0,511,0,0,"PETER","OUQD",60,16,7,1,6,30,"GUDHJEM   >< CHROE",1596
246051000,1500321562,33191670,4781970,560,153,58,0,9365996,"ROTRA MARE","PBOR",99,129,13,14,7,64,"DKEBJ",495040
257312340,1500321525,40512727,8856428,3600,0,511,0,0,"NORDSUND","LG4735",0,4,9,2,2,0,"KJERRINGOY",312704
244700109,1500321565,31092595,3251038,3600,0,511,0,0,"PROMINENT","PD4675",79,71,15,5,5,30,"U>\2DPJ9[\ ;_AA""-",546816
